hf_town_hash,city,state_id,population,householdIncome,total_income
hoy,Granville Summit,PA,919.0,59167.0,54374473.0
ukx,Rock Springs,WI,838.0,64878.0,54367764.0
cky,South Fallsburg,NY,1701.0,31944.0,54336744.0
dvj,Dunn Center,ND,648.0,83816.0,54312768.0
6rg,Bussey,IA,956.0,56806.0,54306536.0
gqi,Manor,PA,1172.0,46328.0,54296416.0
abk,Muldraugh,KY,1078.0,50361.0,54289158.0
axh,Franklin,MN,839.0,64688.0,54273232.0
em3,Riverside,WA,1216.0,44632.0,54272512.0
2gp,Stratton,CO,1168.0,46458.0,54262944.0
36i,Delta,AL,1258.0,43125.0,54251250.0
ixg,Oxford Junction,IA,1079.0,50278.0,54249962.0
4oq,Hunt,NY,966.0,56146.0,54237036.0
3je,Green Bay,VA,1323.0,40987.0,54225801.0
lg3,Accoville,WV,1346.0,40278.0,54214188.0
mia,Tidewater,OR,891.0,60846.0,54213786.0
31z,Greenwood,NY,881.0,61522.0,54200882.0
iwg,Grand Mound,IA,850.0,63750.0,54187500.0
ixi,Baskerville,VA,1366.0,39667.0,54185122.0
xp1,Porcupine,SD,2060.0,26290.0,54157400.0
8z3,Gap Mills,WV,1124.0,48168.0,54140832.0
piu,Elizabeth,LA,1322.0,40901.0,54071122.0
pyg,Tippecanoe,IN,1118.0,48355.0,54060890.0
x9e,Electric City,WA,992.0,54493.0,54057056.0
5hg,Farmington,IA,1264.0,42750.0,54036000.0
3kz,Lemitar,NM,656.0,82366.0,54032096.0
nh3,Coal City,WV,1818.0,29707.0,54007326.0
l10,Garber,OK,979.0,55156.0,53997724.0
2x2,Scotland,TX,680.0,79375.0,53975000.0
hm0,Petersburg,OH,1076.0,50159.0,53971084.0
8zw,Wilsall,MT,832.0,64861.0,53964352.0
o0y,Irondale,OH,934.0,57760.0,53947840.0
p7v,Lowry City,MO,1339.0,40288.0,53945632.0
bje,Greenwood,VA,549.0,98229.0,53927721.0
mwj,Elgin,ND,994.0,54250.0,53924500.0
ktl,Perdido,AL,1230.0,43836.0,53918280.0
8kc,Ridge Farm,IL,1183.0,45577.0,53917591.0
l7i,Forkland,AL,1523.0,35391.0,53900493.0
j2j,Steele,ND,1070.0,50357.0,53881990.0
q3v,Downing,MO,1017.0,52969.0,53869473.0
jcj,Sunbury,NC,1217.0,44263.0,53868071.0
xcv,Lyon,MS,1446.0,37250.0,53863500.0
cx0,Milburn,OK,1274.0,42279.0,53863446.0
okg,Denmark,IA,422.0,127636.0,53862392.0
1av,Brunswick,MO,1440.0,37404.0,53861760.0
8da,Bath,SD,562.0,95833.0,53858146.0
ngm,Empire,CA,1548.0,34784.0,53845632.0
dcy,Schuyler Falls,NY,994.0,54167.0,53841998.0
uik,Ingalls,KS,741.0,72656.0,53838096.0
d0p,Intercession City,FL,908.0,59293.0,53838044.0
3i3,Nordland,WA,943.0,57083.0,53829269.0
trx,Neopit,WI,1072.0,50208.0,53822976.0
h7l,Oak Grove,AR,796.0,67589.0,53800844.0
rww,Sand Coulee,MT,843.0,63816.0,53796888.0
bht,Kents Hill,ME,1111.0,48409.0,53782399.0
czx,Auburn,WY,807.0,66635.0,53774445.0
u0u,Porter,ME,1329.0,40461.0,53772669.0
pau,Stonington,ME,981.0,54800.0,53758800.0
vdg,Dexter,KS,1098.0,48958.0,53755884.0
4hy,Unionville,NY,596.0,90179.0,53746684.0
823,McGraws,WV,1065.0,50461.0,53740965.0
u8t,South Chatham,MA,992.0,54167.0,53733664.0
jkt,Brownville,ME,1270.0,42303.0,53724810.0
z1u,Annapolis Junction,MD,760.0,70686.0,53721360.0
nw1,Flag Pond,TN,955.0,56250.0,53718750.0
p11,Minor Hill,TN,1074.0,50000.0,53700000.0
i0z,Canaseraga,NY,947.0,56705.0,53699635.0
rew,Eustis,NE,781.0,68750.0,53693750.0
f5g,Silver City,IA,673.0,79773.0,53687229.0
6du,Gagetown,MI,1012.0,53050.0,53686600.0
r9r,Hillsdale,IL,1067.0,50313.0,53683971.0
gee,Middlebrook,VA,611.0,87841.0,53670851.0
vs1,Yuma,TN,1195.0,44911.0,53668645.0
03v,Edgar Springs,MO,1273.0,42159.0,53668407.0
8qq,Gilsum,NH,749.0,71635.0,53654615.0
qg2,Kress,TX,1322.0,40577.0,53642794.0
6hk,Williamsburg,KS,944.0,56811.0,53629584.0
1qc,Lenzburg,IL,914.0,58625.0,53583250.0
m81,Chillicothe,TX,1002.0,53472.0,53578944.0
qv1,Cowan,TN,1720.0,31150.0,53578000.0
321,Palmersville,TN,1099.0,48750.0,53576250.0
sav,Bunker,MO,1109.0,48304.0,53569136.0
aoj,Grover Hill,OH,931.0,57500.0,53532500.0
zf2,Wells,TX,989.0,54125.0,53529625.0
bfc,Lewis,IN,1277.0,41912.0,53521624.0
u4h,Goodridge,MN,880.0,60804.0,53507520.0
taz,Cowlesville,NY,897.0,59650.0,53506050.0
gpk,Minneola,KS,980.0,54583.0,53491340.0
we2,Rochelle,TX,876.0,61042.0,53472792.0
9ez,Millport,NY,961.0,55625.0,53455625.0
1yy,Niverville,NY,892.0,59919.0,53447748.0
n0k,Cunningham,KY,992.0,53831.0,53400352.0
fjv,Bellflower,MO,806.0,66250.0,53397500.0
nez,Middlesex,NY,894.0,59722.0,53391468.0
xag,Lorimor,IA,963.0,55438.0,53386794.0
w3w,Hampton,NE,751.0,71083.0,53383333.0
a4w,Lyons,NE,1267.0,42125.0,53372375.0
t41,Toone,TN,1416.0,37670.0,53340720.0
ede,Glenoma,WA,824.0,64712.0,53322688.0
u5t,Hardwick,MA,642.0,83036.0,53309112.0
3hh,Sodus,MI,1259.0,42340.0,53306060.0
i7t,North Truro,MA,710.0,75049.0,53284790.0
adi,Newbern,AL,2207.0,24135.0,53265945.0
5s0,Randlett,OK,657.0,81071.0,53263647.0
rua,Hartstown,PA,871.0,61136.0,53249456.0
ofl,Mountain Pine,AR,1325.0,40184.0,53243800.0
b5r,Crossville,IL,1189.0,44773.0,53235097.0
7k0,Vanlue,OH,728.0,73125.0,53235000.0
u3v,Eagle Rock,MO,947.0,56204.0,53225188.0
qi0,New Marshfield,OH,1233.0,43152.0,53206416.0
2ge,Birchleaf,VA,1199.0,44375.0,53205625.0
cvp,Brooker,FL,1076.0,49444.0,53201744.0
nwc,Sublette,IL,760.0,70000.0,53200000.0
t3l,Clarkridge,AR,978.0,54338.0,53142564.0
qb0,Snyder,OK,1549.0,34293.0,53119857.0
4ar,Ucon,ID,558.0,95179.0,53109882.0
rk2,Leesburg,TX,1375.0,38621.0,53103875.0
iaw,Brady,NE,898.0,59091.0,53063718.0
i7l,New Edinburg,AR,901.0,58889.0,53058989.0
8eg,New Vienna,IA,875.0,60625.0,53046875.0
dyy,North Lawrence,NY,1035.0,51250.0,53043750.0
ijt,West Baldwin,ME,810.0,65417.0,52987770.0
jcm,Dillon Beach,CA,309.0,171477.0,52986393.0
bh3,Clay,WV,1796.0,29500.0,52982000.0
r0l,Seligman,AZ,1523.0,34779.0,52968417.0
k2v,Clarkton,MO,1511.0,35054.0,52966594.0
gy1,Faith,SD,792.0,66875.0,52965000.0
edm,Allenspark,CO,363.0,145833.0,52937379.0
1fq,Groveland,NY,718.0,73704.0,52919472.0
dpg,Bonaparte,IA,898.0,58929.0,52918242.0
7jh,Askov,MN,1042.0,50781.0,52913802.0
190,Ione,OR,747.0,70833.0,52912251.0
jyq,Jefferson,NH,942.0,56155.0,52898010.0
5zr,Malta,ID,1252.0,42250.0,52897000.0
q6w,Rushville,NE,1294.0,40877.0,52894838.0
mbh,Kensington,MN,953.0,55481.0,52873393.0
qj2,Newcastle,TX,953.0,55481.0,52873393.0
xry,Rodman,NY,654.0,80833.0,52864782.0
suz,Mora,NM,1483.0,35644.0,52860052.0
ilm,Burson,CA,618.0,85532.0,52858776.0
cmr,Shady Dale,GA,1035.0,51071.0,52858485.0
fzw,Wibaux,MT,1037.0,50972.0,52857964.0
vig,West College Corner,IN,1027.0,51458.0,52847366.0
new,Glenvil,NE,822.0,64286.0,52843092.0
3jj,Lakota,ND,991.0,53320.0,52840120.0
2qx,Gratiot,WI,916.0,57679.0,52833964.0
n4t,East Otis,MA,572.0,92361.0,52830492.0
wyc,Lostant,IL,677.0,78026.0,52823602.0
xwk,Belton,KY,1074.0,49174.0,52812876.0
c4p,San Mateo,FL,1454.0,36318.0,52806372.0
0wj,Fessenden,ND,831.0,63542.0,52803402.0
euc,Rockwood,IL,572.0,92292.0,52791024.0
fma,Big Cove Tannery,PA,673.0,78438.0,52788774.0
lp2,Hillister,TX,793.0,66500.0,52734500.0
hzl,Munds Park,AZ,755.0,69844.0,52732220.0
bfu,Branch,MI,1284.0,41065.0,52727460.0
dqq,Goshen,NH,964.0,54688.0,52719232.0
o1q,Brant Lake,NY,1027.0,51333.0,52718991.0
69u,Fairview,MI,1058.0,49808.0,52696864.0
ovj,Douglas,ND,549.0,95980.0,52693020.0
0e0,Kinta,OK,1193.0,44167.0,52691231.0
q3k,Hardin,KY,1460.0,36083.0,52681180.0
x4g,Raymond,IA,818.0,64375.0,52658750.0
8dr,Karnak,IL,1071.0,49167.0,52657857.0
hwt,Plymouth,ME,1154.0,45625.0,52651250.0
m2v,Clarence,MO,1630.0,32301.0,52650630.0
f8l,Saint Joe,AR,1396.0,37708.0,52640368.0
dxr,Campbell Hill,IL,744.0,70750.0,52638000.0
n4q,Dickinson Center,NY,815.0,64583.0,52635145.0
ekv,Pachuta,MS,1402.0,37532.0,52619864.0
ymx,Manitowish Waters,WI,859.0,61250.0,52613750.0
fsh,Hoffman,MN,988.0,53250.0,52611000.0
2z2,Nazareth,TX,754.0,69773.0,52608842.0
t0y,Brilliant,OH,1302.0,40406.0,52608612.0
nwr,Island Park,ID,721.0,72938.0,52588298.0
ycm,Death Valley,CA,578.0,90962.0,52576036.0
71w,Curtis,NE,1077.0,48813.0,52571601.0
mkw,Harlowton,MT,1405.0,37411.0,52562455.0
40g,Lawler,IA,795.0,66111.0,52558245.0
vxv,Fairfax,MO,1004.0,52344.0,52553376.0
dmp,Log Lane Village,CO,1078.0,48750.0,52552500.0
0zr,Lenore,ID,986.0,53295.0,52548870.0
6nc,Otisco,IN,1044.0,50333.0,52547652.0
w02,Paint Rock,TX,662.0,79375.0,52546250.0
nba,Furman,SC,552.0,95189.0,52544328.0
94e,Randolph,VA,721.0,72877.0,52544317.0
w7g,Wever,IA,857.0,61302.0,52535814.0
tjc,Tovey,IL,582.0,90246.0,52523172.0
0vu,Bingham,ME,1655.0,31719.0,52494945.0
rsh,Hartland,MN,787.0,66667.0,52466929.0
ei3,Nooksack,WA,713.0,73583.0,52464679.0
m9t,Wendell,MA,835.0,62813.0,52448855.0
o0k,Cub Run,KY,1532.0,34231.0,52441892.0
j6r,East Carondelet,IL,1499.0,34976.0,52429024.0
8gh,Port Sanilac,MI,1151.0,45541.0,52417691.0
yhh,Sears,MI,1109.0,47262.0,52413558.0
dur,Bayview,ID,1015.0,51612.0,52386180.0
gew,Exeter,NE,833.0,62885.0,52383205.0
7wi,Upperstrasburg,PA,821.0,63802.0,52381442.0
i0v,Bevier,MO,1158.0,45234.0,52380972.0
lnr,Hamel,IL,748.0,70000.0,52360000.0
ecx,Phelps,WI,1163.0,45000.0,52335000.0
lhq,Mount Tabor,NJ,550.0,95147.0,52330850.0
cyl,Silas,AL,1707.0,30648.0,52316136.0
s53,Sophia,WV,1844.0,28360.0,52295840.0
uvx,Wabeno,WI,1183.0,44205.0,52294515.0
p3k,Harned,KY,1117.0,46806.0,52282302.0
500,Drummond,OK,637.0,82054.0,52268398.0
6xr,Camargo,IL,836.0,62500.0,52250000.0
zi1,Hitchcock,SD,781.0,66894.0,52244214.0
bwu,Eastport,ME,1300.0,40179.0,52232700.0
i03,Hanover,WV,1266.0,41250.0,52222500.0
v21,Olivehill,TN,805.0,64861.0,52213105.0
x1a,Tamiment,PA,670.0,77893.0,52188310.0
ker,Beckemeyer,IL,1006.0,51875.0,52186250.0
vmh,Marenisco,MI,1142.0,45673.0,52158566.0
4sk,Mammoth Cave,KY,1234.0,42250.0,52136500.0
ghk,Waterville,KS,876.0,59514.0,52134264.0
p51,Amherst,TX,1127.0,46250.0,52123750.0
qhm,Glenn,CA,731.0,71250.0,52083750.0
be1,Rives,TN,1180.0,44135.0,52079300.0
pgi,Rillton,PA,671.0,77609.0,52075639.0
ilu,French Settlement,LA,1165.0,44695.0,52069675.0
8sl,Hartford,AR,1195.0,43563.0,52057785.0
k9j,Lakemore,OH,1091.0,47708.0,52049428.0
9ag,Lynnville,IA,853.0,61000.0,52033000.0
p6c,Idaville,IN,842.0,61786.0,52023812.0
1wj,Finley,ND,678.0,76705.0,52005990.0
w1y,Tiltonsville,OH,1328.0,39145.0,51984560.0
skh,Riga,MI,856.0,60729.0,51984024.0
6ux,Springbrook,WI,1151.0,45164.0,51983764.0
d0i,Albion,RI,501.0,103750.0,51978750.0
ila,Weston,OR,990.0,52500.0,51975000.0
pqz,Delmont,NJ,390.0,133269.0,51974910.0
8ur,Bancroft,ID,895.0,58068.0,51970860.0
a8a,Reevesville,SC,1490.0,34872.0,51959280.0
t8l,Proctor,AR,1531.0,33929.0,51945299.0
21a,Sycamore,PA,784.0,66250.0,51940000.0
qbw,Peru,NE,1165.0,44583.0,51939195.0
6hv,Shuqualak,MS,1356.0,38302.0,51937512.0
7xl,Emmet,AR,980.0,52986.0,51926280.0
tbh,Keewatin,MN,1173.0,44266.0,51924018.0
op2,Hye,TX,609.0,85250.0,51917250.0
i6v,Keytesville,MO,1104.0,47024.0,51914496.0
5tr,Mauk,GA,1798.0,28864.0,51897472.0
3hr,Challis,ID,1858.0,27928.0,51890224.0
5oc,Monterey,IN,1400.0,37062.0,51886800.0
f5l,Humphrey,AR,833.0,62273.0,51873409.0
efk,Ransom,KY,887.0,58472.0,51864664.0
wni,Letohatchee,AL,1117.0,46429.0,51861193.0
2yw,Stoutland,MO,1774.0,29231.0,51855794.0
gxz,Portland,NY,996.0,52045.0,51836820.0
ah1,Coalmont,TN,1558.0,33267.0,51829986.0
dxh,Ghent,MN,691.0,75000.0,51825000.0
dpc,Niantic,IL,823.0,62969.0,51823487.0
lkv,New Augusta,MS,982.0,52759.0,51809338.0
oma,Blain,PA,1028.0,50368.0,51778304.0
7q1,Edgemont,SD,1292.0,40069.0,51769148.0
56v,Laddonia,MO,1204.0,42986.0,51755144.0
bti,Luxor,PA,759.0,68187.0,51753933.0
71h,Chokio,MN,745.0,69464.0,51750680.0
t1h,Buhl,MN,1137.0,45500.0,51733500.0
tge,Basye,VA,754.0,68611.0,51732694.0
i1w,Chappell,NE,1076.0,48068.0,51721168.0
8d2,Newton,UT,800.0,64615.0,51692000.0
5hz,Prewitt,NM,1692.0,30550.0,51690600.0
pyv,Williams,MN,1038.0,49792.0,51684096.0
2am,Manton,CA,478.0,108102.0,51672756.0
wrm,Courtland,CA,877.0,58909.0,51663193.0
6zt,Troy,ME,1160.0,44531.0,51655960.0
bwj,Fort Totten,ND,1818.0,28413.0,51654834.0
6zl,Patagonia,AZ,1334.0,38720.0,51652480.0
nwe,Faber,VA,833.0,62000.0,51646000.0
gtx,Ferryville,WI,924.0,55893.0,51645132.0
xhl,Cochise,AZ,1002.0,51523.0,51626046.0
u5i,Brierfield,AL,959.0,53818.0,51611462.0
zlu,Gilbert,LA,1269.0,40666.0,51605154.0
fou,Clifford,MI,1045.0,49375.0,51596875.0
0vi,Sykesville,PA,1272.0,40560.0,51592320.0
c0c,Walnut Hill,IL,820.0,62917.0,51591940.0
f93,Dickeyville,WI,971.0,53125.0,51584375.0
26j,Dorset,OH,1385.0,37240.0,51577400.0
1zg,Holland,IA,636.0,81094.0,51575784.0
f2g,Monmouth,IA,629.0,81979.0,51564791.0
pxw,Hubbard,NE,699.0,73750.0,51551250.0
vdl,Western Grove,AR,1356.0,38000.0,51528000.0
jd1,Dime Box,TX,1189.0,43333.0,51522937.0
692,Levan,UT,908.0,56736.0,51516288.0
6vi,Terre Hill,PA,824.0,62500.0,51500000.0
tst,East Templeton,MA,512.0,100579.0,51496448.0
bna,Springfield,SC,1380.0,37303.0,51478140.0
73w,Herman,NE,905.0,56875.0,51471875.0
ylp,Green Mountain Falls,CO,891.0,57750.0,51455250.0
fjm,Lebec,CA,1513.0,34006.0,51451078.0
pye,Wendover,UT,1384.0,37171.0,51444664.0
m1w,Clarks,NE,929.0,55375.0,51443375.0
qhl,Bylas,AZ,1508.0,34107.0,51433356.0
a3g,Okoboji,IA,951.0,54073.0,51423423.0
sda,Astoria,SD,712.0,72222.0,51422064.0
hkx,Rockland,WI,910.0,56500.0,51415000.0
210,Gracemont,OK,1030.0,49917.0,51414510.0
opz,Caballo,NM,914.0,56250.0,51412500.0
3pw,Big Sandy,MT,1093.0,47031.0,51404883.0
7ze,Freeman,VA,1025.0,50142.0,51395550.0
vbg,Stanhope,IA,813.0,63214.0,51392982.0
e3c,Charlottesville,IN,576.0,89180.0,51367680.0
smx,Mellen,WI,1084.0,47386.0,51366424.0
kix,Jim Falls,WI,1234.0,41618.0,51356612.0
9lk,Logan,KS,1012.0,50688.0,51296256.0
po2,Altamont,UT,688.0,74531.0,51277328.0
ubm,San Ardo,CA,856.0,59886.0,51262416.0
hn1,Coolidge,TX,1330.0,38533.0,51248890.0
biw,Union Star,MO,995.0,51500.0,51242500.0
tmy,Philmont,NY,997.0,51386.0,51231842.0
ret,Upper Falls,MD,371.0,138083.0,51228793.0
v2a,Venango,PA,850.0,60263.0,51223550.0
3rq,Deal,NJ,770.0,66500.0,51205000.0
d6c,La Crosse,IN,1104.0,46369.0,51191376.0
j1u,Aquasco,MD,739.0,69250.0,51175750.0
cxr,Buda,IL,871.0,58750.0,51171250.0
e1u,Barnesville,MD,377.0,135714.0,51164178.0
ldh,Side Lake,MN,778.0,65750.0,51153500.0
ulk,Le Roy,KS,1023.0,50000.0,51150000.0
h5c,Glenwood,IN,756.0,67647.0,51141132.0
b70,Blue River,OR,944.0,54172.0,51138368.0
nqr,Mountain City,GA,1113.0,45938.0,51128994.0
jmg,Archer,IA,583.0,87694.0,51125602.0
q81,Chester,TX,951.0,53750.0,51116250.0
1gm,El Nido,CA,1085.0,47109.0,51113265.0
9t3,Kittitas,WA,995.0,51364.0,51107180.0
d1k,Farmington,KY,830.0,61563.0,51097290.0
cfm,Sheridan,CA,1023.0,49948.0,51096804.0
s2h,Cotton,MN,763.0,66964.0,51093532.0
ea3,Julian,WV,944.0,54091.0,51061904.0
eme,Orwell,VT,873.0,58472.0,51046056.0
pzc,Tallula,IL,753.0,67784.0,51041352.0
w1j,Reynolds,ND,665.0,76719.0,51018135.0
lpg,Bancroft,IA,1079.0,47273.0,51007567.0
1b0,Stringtown,OK,1248.0,40870.0,51005760.0
0ih,Kinde,MI,1144.0,44583.0,51002952.0
fbh,Lake Wilson,MN,738.0,69107.0,51000966.0
y9p,Harrison,GA,1130.0,45125.0,50991250.0
zrw,Canyon Creek,MT,317.0,160833.0,50984061.0
rgc,Pembroke Township,IL,1529.0,33342.0,50979918.0
5dh,Stephen,MN,843.0,60469.0,50975367.0
amj,Rich Square,NC,1550.0,32883.0,50968650.0
e5h,Ivanhoe,MN,961.0,53036.0,50967596.0
ol2,Gustine,TX,926.0,55000.0,50930000.0
c6l,Locust Grove,AR,820.0,62073.0,50899860.0
5du,Fulton,MI,998.0,51000.0,50898000.0
v11,Morris Chapel,TN,1001.0,50822.0,50872822.0
0wv,Vaughan,MS,853.0,59625.0,50860125.0
fv1,Dowelltown,TN,1336.0,38065.0,50854840.0
h1w,Colon,NE,569.0,89375.0,50854375.0
xbr,Dewey,IL,614.0,82813.0,50847182.0
0de,Garfield,WA,855.0,59444.0,50824620.0
dii,Mount Gretna,PA,528.0,96250.0,50820000.0
15t,Heath,MA,544.0,93400.0,50809600.0
8nt,Warwick,MA,738.0,68839.0,50803182.0
duc,Royalton,IL,1329.0,38214.0,50786406.0
scj,Tar Heel,NC,1555.0,32654.0,50776970.0
lqp,Cascade,CO,818.0,62059.0,50764262.0
lpl,Copper Center,AK,798.0,63601.0,50753598.0
07z,Crumpler,NC,1526.0,33244.0,50730344.0
f8h,Prinsburg,MN,702.0,72250.0,50719500.0
d4u,Rocky Ridge,MD,930.0,54531.0,50713830.0
f6h,Lynd,MN,731.0,69375.0,50713125.0
urw,Busby,MT,1155.0,43906.0,50711430.0
owi,Utica,PA,863.0,58750.0,50701250.0
lhz,Ojo Caliente,NM,950.0,53349.0,50681550.0
dr3,Usk,WA,1065.0,47583.0,50675895.0
dqe,Virgin,UT,760.0,66667.0,50666920.0
q0g,Klemme,IA,830.0,60980.0,50613400.0
2bg,Stockton,IA,636.0,79554.0,50596344.0
9hw,Pinesdale,MT,987.0,51250.0,50583750.0
8jk,Chaplin,KY,864.0,58542.0,50580288.0
ama,Bear Lake,PA,836.0,60500.0,50578000.0
rm2,Happy,TX,1051.0,48077.0,50528927.0
69j,Lewistown,OH,720.0,70179.0,50528880.0
d6g,Vail,IA,905.0,55833.0,50528865.0
y8k,South Williamson,KY,516.0,97902.0,50517432.0
how,Amargosa Valley,NV,1375.0,36731.0,50505125.0
1kz,Lamy,NM,904.0,55867.0,50503768.0
svg,Gilbertville,IA,771.0,65500.0,50500500.0
9o1,Charlotte,TX,1574.0,32083.0,50498642.0
xna,Smoaks,SC,1482.0,34050.0,50462100.0
osc,Fredericksburg,IN,852.0,59211.0,50447772.0
khc,Saint Francisville,IL,1030.0,48977.0,50446310.0
0nr,Hartsburg,IL,738.0,68355.0,50445990.0
dyh,Jasper,MI,823.0,61250.0,50408750.0
1wc,Steward,IL,749.0,67292.0,50401708.0
pzr,Kingston,ID,1281.0,39340.0,50394540.0
gip,Fort Garland,CO,1276.0,39489.0,50387964.0
siq,North Stratford,NH,1173.0,42948.0,50378004.0
e5w,Oshkosh,NE,1266.0,39792.0,50376672.0
0cx,Pembine,WI,1414.0,35625.0,50373750.0
mb0,Spavinaw,OK,1434.0,35125.0,50369250.0
3nq,Laurens,NY,1063.0,47384.0,50369192.0
ipv,Ethel,MS,1166.0,43191.0,50360706.0
8g1,Allardt,TN,670.0,75164.0,50359880.0
3iv,Benoit,MS,1033.0,48750.0,50358750.0
2nj,Kansas,OH,663.0,75929.0,50340927.0
z33,Newburg,WV,926.0,54357.0,50334582.0
m0w,Bancroft,NE,951.0,52917.0,50324067.0
0fu,Bitely,MI,1477.0,34071.0,50322867.0
d3e,North,VA,505.0,99643.0,50319715.0
tom,Sunset Beach,CA,617.0,81528.0,50302776.0
pzj,Golden Valley,ND,632.0,79583.0,50296456.0
whq,New Vernon,NJ,560.0,89784.0,50279040.0
8jc,Versailles,IL,928.0,54167.0,50266976.0
0qa,Prairie City,OR,944.0,53200.0,50220800.0
atq,Bath,NH,762.0,65893.0,50210466.0
cpw,Ashland,MT,1168.0,42946.0,50160928.0
twr,Georgetown,ID,642.0,78125.0,50156250.0
d9r,Hutsonville,IL,957.0,52407.0,50153499.0
7d1,Douglassville,TX,1170.0,42862.0,50148540.0
5b2,Tye,TX,1013.0,49500.0,50143500.0
g3e,Natural Bridge,VA,948.0,52892.0,50141616.0
rvu,Addison,ME,1346.0,37250.0,50138500.0
4ra,Columbus,PA,771.0,65000.0,50115000.0
fjt,Barton,MD,1183.0,42353.0,50103599.0
jzg,Hills,IA,819.0,61167.0,50095773.0
y4v,Fortuna,MO,1235.0,40556.0,50086660.0
592,Leeds,UT,961.0,52109.0,50076749.0
gmu,Harrisonburg,LA,2159.0,23194.0,50075846.0
sny,Irvona,PA,1259.0,39770.0,50070430.0
wla,Wolf Creek,OR,1502.0,33333.0,50066166.0
w92,Kanosh,UT,796.0,62885.0,50056460.0
4sz,Willseyville,NY,1181.0,42380.0,50050780.0
amu,Hodge,LA,1533.0,32639.0,50035587.0
spg,Birmingham,IA,952.0,52557.0,50034264.0
ywu,Columbia Falls,ME,1011.0,49485.0,50029335.0
3sw,Murray,NE,731.0,68438.0,50028178.0
5ig,Wheatland,IN,799.0,62604.0,50020596.0
kb0,Springer,OK,1031.0,48500.0,50003500.0
mo1,Carlsbad,TX,974.0,51331.0,49996394.0
rlc,Medora,IL,860.0,58125.0,49987500.0
0bu,Allen,MI,1006.0,49676.0,49974056.0
wp1,Philip,SD,1356.0,36845.0,49961820.0
gau,Sumner,ME,1085.0,46033.0,49945805.0
g9h,Saint Hilaire,MN,589.0,84792.0,49942488.0
mqt,Centerbrook,CT,729.0,68480.0,49921920.0
1hm,Greenwood,CA,801.0,62308.0,49908708.0
tsu,Royal Oak,MD,369.0,135208.0,49891752.0
cim,Bodfish,CA,2164.0,23051.0,49882364.0
sp1,Presho,SD,724.0,68897.0,49881428.0
94r,Chapin,IL,831.0,60000.0,49860000.0
2yc,Lowpoint,IL,748.0,66657.0,49859436.0
36k,Payneville,KY,762.0,65417.0,49847754.0
qvr,Culdesac,ID,947.0,52625.0,49835875.0
1e3,Montgomery,WV,1751.0,28457.0,49828207.0
bl0,Ottoville,OH,779.0,63958.0,49823282.0
87e,Woolwine,VA,729.0,68343.0,49822047.0
tec,Boggstown,IN,890.0,55968.0,49811520.0
z6g,Titonka,IA,840.0,59297.0,49809480.0
q8i,Higdon,AL,1032.0,48261.0,49805352.0
rgp,Simla,CO,821.0,60662.0,49803502.0
0pj,Salter Path,NC,451.0,110417.0,49798067.0
a8q,Jordanville,NY,872.0,57083.0,49776376.0
02m,Moss Landing,CA,1209.0,41154.0,49755186.0
18k,Strunk,KY,1709.0,29112.0,49752408.0
573,Avoca,WI,1017.0,48920.0,49751640.0
8km,Forbestown,CA,848.0,58654.0,49738592.0
61g,Massena,IA,817.0,60875.0,49734875.0
yie,Craftsbury,VT,801.0,62083.0,49728483.0
u9g,Claflin,KS,970.0,51250.0,49712500.0
s7c,Mauckport,IN,899.0,55281.0,49697619.0
z22,Ravenna,TX,1031.0,48162.0,49655022.0
ud3,Eau Galle,WI,679.0,73125.0,49651875.0
x2h,Cosmos,MN,951.0,52188.0,49630788.0
dvx,Westboro,WI,904.0,54875.0,49607000.0
k53,Simon,WV,689.0,71989.0,49600421.0
sc1,Volin,SD,659.0,75250.0,49589750.0
xnu,Drummond Island,MI,1012.0,49000.0,49588000.0
lah,Blomkest,MN,728.0,68077.0,49560056.0
rbu,Afton,MI,922.0,53750.0,49557500.0
07y,Garrett,PA,1067.0,46442.0,49553614.0
qy0,Mount Perry,OH,1215.0,40779.0,49546485.0
2jv,Barnard,MO,798.0,62083.0,49542234.0
drm,Davenport,CA,831.0,59609.0,49535079.0
89u,Felch,MI,675.0,73375.0,49528125.0
4il,Uniontown,AL,2442.0,20281.0,49526202.0
g2v,Clarksville,MO,1003.0,49375.0,49523125.0
qju,Machiasport,ME,1008.0,49130.0,49523040.0
c9g,Chetopa,KS,1547.0,32009.0,49517923.0
bhx,Tony,WI,816.0,60673.0,49509168.0
rcg,Casey,IA,900.0,55000.0,49500000.0
dvk,Banner,KY,1584.0,31250.0,49500000.0
dfr,Ewing,IL,757.0,65385.0,49496445.0
lal,Tsaile,AZ,2358.0,20982.0,49475556.0
nzj,Hebron,ND,996.0,49659.0,49460364.0
stv,Ulen,MN,972.0,50882.0,49457304.0
xua,Holbrook,PA,772.0,64063.0,49456636.0
dv0,Arkoma,OK,1841.0,26852.0,49434532.0
42q,Buskirk,NY,707.0,69911.0,49427077.0
bj3,Great Cacapon,WV,1531.0,32268.0,49402308.0
tw0,Arnett,OK,975.0,50667.0,49400325.0
3vk,Arlington,KY,1495.0,33030.0,49379850.0
qzy,Westernville,NY,701.0,70417.0,49362317.0
whk,Weir,KS,1155.0,42734.0,49357770.0
akc,Rankin,IL,883.0,55893.0,49353519.0
ca0,Erick,OK,1158.0,42614.0,49347012.0
hph,Mikado,MI,1279.0,38563.0,49322077.0
